Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_5822,5887652460555127296,226.39515012727,-54.52368521734,1.067,-7.179,-5.71,17.36299,18.152721,16.397083,0.95
NGC_5822,5887567768122778624,227.10614785284,-54.19922662738,1.3834,-7.68,-5.134,20.275373,20.49403,18.86905,0.08
NGC_5822,5887521966620121856,228.5293968048,-54.32112266121,1.2822,-8.022,-4.886,19.371796,20.490948,18.183907,0.14
NGC_5822,5887567802506300544,227.12867696873,-54.1787961139,1.2401,-7.258,-5.45,15.607745,16.105,14.943479,1.0
NGC_5822,5887567832519609344,227.06448308692,-54.20520540792,1.2395,-7.125,-5.821,17.233091,18.052177,16.321302,0.99
NGC_5822,5887652048235490176,226.27492565911,-54.57346372007,0.7768,-6.727,-5.89,19.159521,20.430635,17.964165,0.09
NGC_5822,5887473411964116352,227.85137779475,-54.94927413488,0.9253,-7.543,-5.144,18.322313,19.426224,17.151714,0.2
NGC_5822,5887609583950993664,227.68074051165,-53.71480503,1.2282,-7.21,-5.517,13.920659,14.251809,13.4183445,1.0
NGC_5822,5887652701073390592,226.34346790283,-54.51015759582,1.0559,-8.072,-6.016,18.235537,19.231733,17.040033,0.13
NGC_5822,5887652705420838272,226.33412145031,-54.50591447174,1.276,-7.56,-5.859,18.201235,19.319551,17.167389,0.84
NGC_5822,5887652739737847296,226.346807275,-54.50026822993,1.2127,-7.354,-5.027,19.395084,20.44211,18.026625,0.19
NGC_5822,5887609820135245568,227.62888684704,-53.69915071536,0.7541,-7.081,-5.87,19.97771,20.548834,18.736658,0.07
NGC_5822,5887568214800083712,227.33738545632,-54.30685334402,0.7509,-7.89,-5.545,19.628326,20.595556,18.575785,0.1
NGC_5822,5887652808499968000,226.24753442162,-54.554738084,1.094,-7.761,-5.602,17.090908,17.882519,16.224663,0.98
NGC_5822,5887652808499971200,226.26176957879,-54.5551834452,1.1948,-7.499,-5.538,15.324017,15.799833,14.67723,1.0
NGC_5822,5887652636658447104,226.35312811692,-54.52093743027,1.2139,-7.629,-5.208,20.297571,22.000334,19.03554,0.09
NGC_5822,5887652842816386944,226.23301657638,-54.55356862402,1.4237,-7.343,-5.357,20.0117,21.34815,18.849644,0.24
NGC_5822,5887608617548869504,227.69235067415,-53.75509802762,1.6042,-7.025,-5.373,20.031414,20.57498,18.719091,0.05
NGC_5822,5887651949506445056,226.27308808795,-54.60063160642,1.1665,-7.263,-5.626,16.270481,16.881784,15.516659,1.0
NGC_5822,5887566015775855488,227.10257445505,-54.30086185041,0.7345,-7.15,-5.526,20.255047,21.01749,19.29329,0.05
NGC_5822,5887520626544362752,228.41448233055,-54.33777446663,0.8024,-7.309,-5.712,19.88971,21.234959,18.813993,0.05
NGC_5822,5887566080172442752,227.14799156339,-54.29897162623,1.3732,-7.47,-4.519,19.998587,20.98561,18.878054,0.07
NGC_5822,5887520660903341440,228.42236846856,-54.32781998525,1.0645,-8.371,-5.663,19.123308,20.243065,17.998304,0.05
NGC_5822,5887566221933167488,227.08557410202,-54.29821921555,1.0405,-7.575,-5.791,19.558752,20.370049,18.413,0.37
NGC_5822,5887651395414247680,226.5062567188,-54.50170910036,1.4394,-7.294,-5.56,18.938723,20.231667,17.859161,0.57
NGC_5822,5887566496811109248,227.18146241797,-54.27090876635,0.7934,-7.247,-5.847,19.172556,20.149817,18.041046,0.19
NGC_5822,5887608003391542144,227.64744974413,-53.81992631365,0.9268,-7.424,-4.986,18.919546,19.512817,17.81812,0.2
NGC_5822,5887651983866213376,226.29249898246,-54.58175915431,1.1002,-6.93,-5.783,17.289673,18.170118,16.360321,0.86
NGC_5822,5887651605864774272,226.52147080382,-54.46055201366,1.5841,-7.74,-5.129,19.795124,21.251997,18.574718,0.25
NGC_5822,5887471560873005312,227.88136269034,-55.06158150885,1.1618,-6.644,-5.319,16.512642,17.102188,15.575113,0.05
NGC_5822,5887566840408730240,227.12814178165,-54.2333628122,1.1113,-7.854,-6.007,19.413086,20.136038,18.247698,0.22
NGC_5822,5887651674628516352,226.28931620243,-54.62065674221,1.1661,-7.371,-5.498,14.214802,14.576128,13.675479,1.0
NGC_5822,5887651743348012032,226.27970232344,-54.60328545605,1.1971,-7.003,-4.962,14.922325,15.379326,14.291134,0.99
NGC_5822,5887651777707768960,226.30928090586,-54.59538105929,1.199,-7.344,-5.864,13.154339,13.434456,12.707038,1.0
NGC_5822,5887521210660038784,228.31484832671,-54.33611140796,0.8814,-7.532,-4.579,20.373096,21.181747,19.07062,0.05
NGC_5822,5887651846427273344,226.34362914504,-54.57977805132,1.1622,-7.712,-5.446,12.0956,12.288065,11.770944,1.0
NGC_5822,5887608411372670080,227.75887215686,-53.76461754549,0.8616,-7.345,-5.27,19.716679,20.40453,18.596369,0.08
NGC_5822,5887608037751286400,227.61302780367,-53.8118299204,0.7447,-7.66,-5.185,18.863646,19.692488,17.773003,0.19
NGC_5822,5887654698243394048,226.43166381703,-54.45300868796,1.2846,-7.747,-5.027,20.351435,20.693588,19.093344,0.08
NGC_5822,5887610133696371072,227.80336159808,-53.70094180795,1.0575,-7.946,-5.293,19.494228,20.795528,18.47028,0.05
NGC_5822,5887568798915679488,227.42933979908,-54.26499149009,1.4406,-7.617,-5.174,19.70712,20.596846,18.71771,0.05
NGC_5822,5887611920413238400,227.7326343081,-53.60099674913,1.2676,-7.031,-6.036,14.294022,14.663767,13.747628,0.22
NGC_5822,5887653908011686656,226.42485029894,-54.51365741869,1.1672,-6.872,-5.18,18.90113,20.620329,17.733677,0.39
NGC_5822,5887570134633636224,227.3195390258,-54.18124132235,1.5117,-7.568,-5.763,20.200815,20.707985,18.894783,0.05
NGC_5822,5887476474315715712,227.85194757801,-54.91535531487,1.0797,-7.674,-4.915,19.018593,20.109476,17.839342,0.25
NGC_5822,5887476508625305984,227.81713095996,-54.91115989139,1.1453,-8.336,-5.264,19.91873,21.114079,18.817053,0.05
NGC_5822,5887654041098683008,226.44961622977,-54.48586563835,1.1015,-7.487,-5.33,12.24424,12.5039,11.830802,1.0
NGC_5822,5887654045450382336,226.45358479783,-54.48188704855,1.1918,-7.656,-5.526,12.606625,12.839488,12.230655,1.0
NGC_5822,5887654144182538880,226.38969193958,-54.49445493076,1.2308,-7.424,-5.308,15.164242,15.596619,14.468598,1.0
NGC_5822,5887569829731124352,227.33132800923,-54.22479486485,1.0717,-8.034,-5.777,19.876978,20.81487,18.620518,0.12
NGC_5822,5887654148487210368,226.39065180801,-54.49685716406,1.4872,-7.704,-4.639,20.41444,21.156109,19.25326,0.07
NGC_5822,5887654182889631232,226.39292899534,-54.47864114148,1.1953,-7.305,-6.222,13.9045925,14.262675,13.372586,0.94
NGC_5822,5887612710628874752,225.99777894735,-55.02747231687,1.2584,-7.195,-5.343,20.397514,21.34476,19.10397,0.08
NGC_5822,5887477161510544512,227.66257942374,-54.90976278558,1.5896,-7.946,-5.539,19.800848,20.773338,18.582102,0.12
NGC_5822,5887612775051605632,226.04775938568,-55.03093474313,1.1111,-7.213,-6.336,19.613853,20.406153,18.436249,0.06
NGC_5822,5887570791803840384,227.43977438039,-54.16877593624,1.2355,-7.21,-5.352,12.862347,13.126194,12.440079,1.0
NGC_5822,5887654457767248000,226.47646706847,-54.46483226527,1.2025,-7.42,-5.323,13.240789,13.537585,12.777558,1.0
NGC_5822,5887654595162059392,226.50884546798,-54.4362771821,0.7006,-7.319,-5.491,19.34833,20.36205,18.372915,0.09
NGC_5822,5887477638200822912,227.76396675626,-54.85317027763,0.84,-7.068,-5.517,19.322008,20.869493,18.10081,0.19
NGC_5822,5887523405396230144,228.40613855788,-54.23350279425,0.8316,-7.443,-5.085,18.515654,19.552746,17.487028,0.13
NGC_5822,5887653083334738176,226.21808494042,-54.53364365327,1.5325,-7.095,-4.92,20.228674,21.193548,19.05451,0.08
NGC_5822,5887611782974168832,227.78118354946,-53.60690055382,1.3103,-7.486,-5.486,15.852709,16.378834,15.123792,1.0
NGC_5822,5887569623572695808,227.28054817486,-54.23516464863,0.7351,-7.27,-5.131,19.46201,20.047646,18.292736,0.09
NGC_5822,5887568867658401792,227.41327880251,-54.25422577496,1.1686,-6.9,-5.652,15.057753,15.498298,14.424856,1.0
NGC_5822,5887610644759039104,227.83864006641,-53.67558366187,1.2575,-7.085,-5.747,18.60472,19.213097,17.39688,0.17
NGC_5822,5887568936354698112,227.37968931854,-54.25497938514,0.8911,-6.919,-5.433,19.437347,20.939947,18.33632,0.09
NGC_5822,5887653220816899200,226.24265456744,-54.50388615787,1.1054,-7.564,-5.788,13.937975,14.299163,13.392597,1.0
NGC_5822,5887569005074238720,227.36006948365,-54.24179884536,0.7686,-7.885,-5.349,19.594133,20.201057,18.521093,0.06
NGC_5822,5887653255133691776,226.23530426006,-54.50934413801,0.959,-7.429,-5.231,20.266605,21.403177,19.185968,0.05
NGC_5822,5887610752170486144,227.80024910581,-53.66970827458,0.8145,-7.197,-5.097,18.807127,19.358002,17.572756,0.07
NGC_5822,5887610820889981184,227.79988567118,-53.65678766138,1.1007,-7.327,-5.152,19.962107,20.785858,18.680763,0.06
NGC_5822,5887653770572776064,226.29806527353,-54.46183083393,1.0676,-6.755,-4.964,14.447573,14.835788,13.889099,0.13
NGC_5822,5887522649464815872,228.61634757802,-54.25042962928,0.892,-7.391,-5.072,19.430946,20.71281,18.327665,0.15
NGC_5822,5887653358213096576,226.31011117792,-54.49997196434,1.068,-7.77,-5.058,18.520708,19.315647,17.560627,0.36
NGC_5822,5887653422627922944,226.29377589922,-54.50735780146,1.1514,-7.087,-5.62,17.245157,18.032057,16.294498,1.0
NGC_5822,5887569310007484160,227.28341280764,-54.25610120342,1.3313,-8.107,-5.8,19.454994,20.412184,18.353197,0.1
NGC_5822,5887653461292366336,226.32427427277,-54.49582274684,0.8699,-7.215,-5.091,19.905025,20.793755,18.67192,0.11
NGC_5822,5887569447427189376,227.30765196071,-54.22310817761,1.0624,-7.254,-5.565,17.535217,18.48956,16.632994,0.79
NGC_5822,5887611198858718592,227.7153929262,-53.66373265233,1.5591,-7.064,-5.494,18.542788,19.357964,17.601727,0.07
NGC_5822,5887653598731242624,226.27795072858,-54.49794523762,1.2515,-7.602,-4.23,19.599384,20.873264,18.364983,0.09
NGC_5822,5887569619225821952,227.26887176042,-54.23569530439,0.9111,-7.379,-5.843,18.271132,19.061098,17.41397,0.11
NGC_5822,5887569206904623616,227.27800912802,-54.27455853962,1.1789,-7.171,-5.562,12.107338,12.305869,11.772511,1.0
NGC_5822,5887565947055080448,227.13191576533,-54.32061132243,0.9991,-7.882,-5.57,19.41556,20.268736,18.20128,0.27
NGC_5822,5887657550102997504,226.55224260194,-54.42317648631,1.2852,-7.922,-5.725,19.783728,20.935495,18.807446,0.09
NGC_5822,5887575769615147008,227.38175468059,-54.00716983942,1.4856,-6.683,-5.449,18.933096,20.046667,17.740698,0.08
NGC_5822,5881409983292982528,225.68856403964,-55.38137065306,0.818,-7.45,-5.243,19.395231,20.86882,18.209686,0.17
NGC_5822,5881409712733380864,225.78882804084,-55.35643714275,0.9661,-6.578,-5.061,19.971338,21.228859,18.77046,0.05
NGC_5822,5881359233955309440,225.65558064419,-55.99253322471,1.1106,-8.092,-5.06,18.908695,20.319546,17.68124,0.08
NGC_5822,5881409025538339584,225.68712006055,-55.43352271808,0.7211,-7.47,-5.61,19.001047,19.78315,17.876556,0.12
NGC_5822,5881542302640693248,224.26482862999,-55.3791593505,1.2452,-8.045,-5.569,18.91148,19.996902,17.657469,0.14
NGC_5822,5881541757239862528,224.19083695721,-55.41878692781,1.3704,-7.315,-5.764,19.700434,20.487873,18.498772,0.11
NGC_5822,5881360062920387840,225.69241770746,-55.91897036744,0.9386,-7.649,-4.983,17.838871,18.716787,16.920547,0.08
NGC_5822,5881356347736469632,225.48599668078,-55.99086083186,1.0103,-7.531,-5.53,18.330591,19.392385,17.293562,0.44
NGC_5822,5881407067032693504,225.66068408492,-55.51216995265,0.8408,-7.933,-5.221,19.075682,19.827856,17.920103,0.13
NGC_5822,5881406993988738816,225.66520786847,-55.53330866102,0.8813,-7.772,-5.127,19.016073,19.766481,17.801939,0.1
NGC_5822,5881540107972408320,224.13875913325,-55.45851075269,1.078,-6.792,-4.782,20.109453,20.740284,18.934317,0.05
NGC_5822,5881354938990478848,225.35721923378,-56.0576032968,1.1787,-8.052,-4.476,19.03066,20.843817,17.853827,0.06
NGC_5822,5881406620355882112,225.6647604675,-55.53818186036,0.7819,-7.353,-5.416,18.830746,19.790993,17.810617,0.13
NGC_5822,5881453590141872896,224.0856300952,-55.9496605732,1.1594,-7.76,-4.998,17.065578,17.875349,16.188303,0.36
NGC_5822,5881406414198763776,225.84462344541,-55.39771610769,0.7316,-7.716,-5.531,20.172852,21.211988,19.003405,0.05
NGC_5822,5881453590096314496,224.06846012576,-55.95744125752,0.9985,-6.843,-5.308,18.932302,19.534863,17.640348,0.05
NGC_5822,5881454208571763200,223.95734250734,-55.94516118775,1.0976,-7.435,-5.806,19.698565,20.727964,18.589355,0.05
NGC_5822,5881360165974934912,225.75011375576,-55.90386487355,1.1042,-7.297,-5.015,19.685999,21.18237,18.53042,0.18
NGC_5822,5881501693750249856,223.99242772934,-55.88640358218,0.7963,-7.271,-6.056,19.477259,20.401117,18.279453,0.1
NGC_5822,5887489290452514816,227.57227261189,-54.85842453809,1.2949,-6.95,-5.255,19.33556,20.403929,18.241951,0.19
NGC_5822,5887489664120420096,227.71465493123,-54.81066927686,1.2644,-7.351,-5.214,18.472645,19.82578,17.392952,0.8
NGC_5822,5887529182121463552,227.98571758043,-54.35964677229,0.9309,-7.649,-5.911,18.751999,19.46903,17.690397,0.15
NGC_5822,5887623701449234944,226.35046059537,-54.74359804978,1.4317,-7.543,-5.586,18.770468,20.04093,17.669182,0.55
NGC_5822,5887623808827873024,226.40176909122,-54.72586299837,1.6315,-8.028,-5.821,20.577204,21.200953,19.316515,0.06
NGC_5822,5887662635385949440,226.5178798385,-54.24852281215,1.4399,-7.53,-5.026,18.92201,20.144178,17.801102,0.48
NGC_5822,5887623980626511744,226.31626141172,-54.72224542505,0.8633,-7.467,-5.988,18.748802,19.652973,17.690348,0.14
NGC_5822,5887662738464979328,226.62609996532,-54.3236424582,1.1425,-7.211,-5.659,16.63519,17.31811,15.812383,1.0
NGC_5822,5881360505268478208,225.88974894354,-55.90813656877,0.817,-7.628,-5.384,19.457712,20.763391,18.20771,0.18
NGC_5822,5887624015035586432,226.32601415677,-54.71477127926,0.9893,-7.711,-5.332,18.02678,19.195284,16.959934,0.66
NGC_5822,5887624083705958912,226.37577993561,-54.69477044554,1.3081,-7.244,-5.368,19.535686,20.873705,18.470783,0.35
NGC_5822,5887662807184470912,226.67411400431,-54.30557448453,1.1858,-7.457,-5.487,12.791859,13.140296,12.272443,1.0
NGC_5822,5887662837191733248,226.68196557284,-54.30028243855,1.2516,-7.327,-5.375,14.126391,14.475484,13.580327,1.0
NGC_5822,5887624221143154432,226.2643349848,-54.7544988023,0.7212,-7.627,-4.391,19.05724,20.042149,18.046705,0.05
NGC_5822,5887624324273020416,226.27172970955,-54.73875898082,1.248,-7.456,-5.462,13.199553,13.545316,12.677113,1.0
NGC_5822,5881361712163287808,225.74347562819,-55.87523897649,0.7843,-7.955,-4.863,19.404797,20.339823,18.222715,0.07
NGC_5822,5881361402925496704,225.8028722878,-55.89802712621,1.0753,-7.336,-5.396,19.660316,21.004599,18.501368,0.24
NGC_5822,5881544128044311168,223.7553459256,-55.57716041472,1.2937,-6.717,-5.164,20.372028,21.22323,19.136084,0.05
NGC_5822,5887624049346081280,226.36033918956,-54.7148485738,1.1104,-7.432,-5.786,20.435934,21.431612,19.245373,0.07
NGC_5822,5887489290452503424,227.5790828653,-54.86391820249,1.2349,-6.989,-5.393,19.86202,21.225397,18.83375,0.06
NGC_5822,5881405589565665792,225.81450425387,-55.47199696221,1.1232,-6.913,-5.076,20.409311,21.103727,19.201624,0.05
NGC_5822,5880556006355705600,227.29949273964,-56.18686137218,1.3388,-7.849,-5.023,19.77689,21.20069,18.608875,0.05
NGC_5822,5880539724135046144,226.5238191496,-56.29001710544,1.0007,-7.593,-5.876,20.010399,21.084244,18.783024,0.06
NGC_5822,5880539586695742080,226.49529918089,-56.31285293022,1.467,-8.035,-4.789,20.018051,21.001278,18.79287,0.05
NGC_5822,5881353843807357824,225.42792116353,-56.11081013491,0.9006,-7.447,-4.986,18.239126,19.331146,17.022831,0.08
NGC_5822,5900279977968957696,226.74382069594,-52.69525787066,1.1428,-6.872,-5.097,14.595971,14.982469,14.036048,0.05
NGC_5822,5900282898510265088,226.69938809918,-52.68973228461,1.2571,-7.428,-5.497,19.112623,20.086077,17.860435,0.23
NGC_5822,5881405314698696576,225.91099627877,-55.45328839501,0.8019,-7.538,-5.258,19.655632,20.63658,18.602533,0.05
NGC_5822,5881353259664645120,225.65382378603,-56.02680307551,1.3082,-7.692,-5.067,19.744144,20.934242,18.594038,0.1
NGC_5822,5881352469390611200,225.69430790793,-56.03982203943,1.5302,-7.668,-5.097,19.60022,20.565094,18.448923,0.1
NGC_5822,5881404043388082560,225.68137338327,-55.54125618763,1.2967,-7.11,-5.223,13.714863,14.057667,13.201783,1.0
NGC_5822,5881351606094372352,225.65287002952,-56.12333976995,0.9541,-7.44,-5.974,18.129686,19.087568,17.18388,0.06
NGC_5822,5900280665128225024,226.90047783054,-52.695653261,1.3904,-7.826,-5.331,20.03472,20.644579,18.835619,0.1
NGC_5822,5900298360437799424,226.6632873759,-52.47391193149,1.2162,-7.534,-5.712,18.97055,19.996515,18.011345,0.06
NGC_5822,5900292828478344320,226.8283865041,-52.43393900515,1.0883,-7.153,-5.548,19.438,20.335947,18.343565,0.11
NGC_5822,5900288430431406208,226.95135353863,-52.53678888704,1.3569,-7.101,-5.538,19.389893,19.825865,18.287184,0.1
NGC_5822,5900286673786960384,226.72679137072,-52.47903793992,1.0865,-7.475,-5.843,17.347038,18.069849,16.450851,0.33
NGC_5822,5887618002080749824,225.78211253135,-54.90418942292,1.3457,-7.281,-6.056,17.24109,18.071903,16.307648,0.59
NGC_5822,5887623357851673472,226.26364456728,-54.78577165931,1.0302,-7.511,-4.561,17.816418,18.818787,16.849077,0.18
NGC_5822,5887623259121087232,226.33761174699,-54.76988311618,1.2077,-7.523,-5.385,17.0077,17.790222,16.13046,1.0
NGC_5822,5887658993253355008,226.86547824137,-54.34653842409,1.1568,-7.009,-5.597,15.772763,16.304274,15.086295,1.0
NGC_5822,5887577388853843328,227.80143296725,-54.26918818767,1.0527,-8.521,-4.868,19.780497,20.105656,18.609844,0.05
NGC_5822,5887577388853843968,227.80325778902,-54.26855833153,1.1433,-6.768,-5.449,19.699125,20.433899,18.613676,0.05
NGC_5822,5887658958893605632,226.85101081374,-54.35557501241,1.2063,-7.303,-5.368,15.385478,15.864207,14.738344,1.0
NGC_5822,5887619857453820160,225.8788056641,-54.84218853404,0.6897,-7.312,-5.483,19.79938,20.791855,18.65437,0.09
NGC_5822,5887620024956993024,225.91311251422,-54.80791116572,1.3783,-7.584,-5.26,18.187723,19.368412,17.171728,0.76
NGC_5822,5887620304130563968,225.89859394504,-54.78696717442,0.8739,-7.396,-5.715,19.23567,20.207062,17.969877,0.29
NGC_5822,5887620338490192640,225.94739318086,-54.81722812971,0.9974,-7.486,-4.803,19.593136,20.622423,18.533384,0.14
NGC_5822,5887485270360672896,228.06208603287,-54.72462353484,0.7415,-7.238,-4.477,19.932425,21.14023,18.73589,0.05
NGC_5822,5887577869891184000,227.87502252188,-54.23316569484,0.7951,-7.011,-5.622,18.957436,19.784678,17.954712,0.07
NGC_5822,5887620441622249856,225.9502083077,-54.7767792544,1.179,-7.596,-5.571,14.543966,14.93946,13.973665,1.0
NGC_5822,5887620544650026496,225.96651068317,-54.76445530307,1.0871,-7.881,-4.425,20.20536,21.120426,18.978447,0.07
NGC_5822,5887620613369456896,225.92025456295,-54.79037155731,1.057,-7.466,-6.796,20.208078,21.429306,18.881132,0.05
NGC_5822,5887486404232353280,227.96807500421,-54.67659303606,0.8576,-7.962,-5.362,19.281843,20.243542,18.22615,0.07
NGC_5822,5887620716500164864,225.91736546934,-54.75625002577,1.2386,-7.401,-5.464,13.363097,13.572908,12.733416,1.0
NGC_5822,5887620815230338304,225.92808344085,-54.74849147777,1.3425,-7.859,-5.319,12.878508,13.154759,12.420884,1.0
NGC_5822,5887527807768407168,228.07894511903,-54.32286837792,1.2252,-7.599,-5.636,18.455412,19.44316,17.47255,0.68
NGC_5822,5887660024045631232,226.76202253448,-54.30448692781,1.0251,-7.393,-6.253,17.185112,17.831305,16.179144,0.34
NGC_5822,5887659543009208192,226.74363284962,-54.35262169076,1.1781,-7.649,-5.701,15.877362,16.444313,15.1591835,1.0
NGC_5822,5887620991329882880,226.18665833771,-54.87543265687,1.4525,-6.513,-5.387,20.419064,21.394642,19.114395,0.06
NGC_5822,5887658885827441664,226.80350974755,-54.36214338381,1.4666,-7.132,-5.477,17.196054,18.143194,16.24916,0.67
NGC_5822,5887658821454621696,226.83004603443,-54.37601827083,1.0811,-8.03,-6.41,19.619083,21.046661,18.455862,0.06
NGC_5822,5887575842663292928,227.28715536403,-54.07721415449,1.2641,-6.757,-5.496,19.533655,21.180296,18.415531,0.06
NGC_5822,5887657687583705088,226.57880518039,-54.3966120771,1.2011,-7.225,-5.658,15.715092,16.244432,15.032308,1.0
NGC_5822,5887657786327165824,226.61898279482,-54.41475285596,1.2905,-7.577,-5.278,15.111944,15.556468,14.469577,1.0
NGC_5822,5887618581847833216,225.84507199554,-54.84644217188,0.716,-7.301,-5.608,18.66319,19.787405,17.565065,0.12
NGC_5822,5887576186261696768,227.24888474109,-54.04305530303,1.2563,-7.694,-5.622,20.154596,21.049725,18.998373,0.1
NGC_5822,5887618689275477888,225.95944396131,-54.89877947596,1.1682,-7.054,-4.896,19.873028,20.955896,18.848286,0.08
